FILE_ID,IS_FAMILY_MEMBER
207282830be263721214b867d81e1f08,YES
fabe3a702d44a9905bf54301a3976b69,NO
8f591c8abeef71b10340e8d01040ed58,NO
d488ef26cc7d529cf4d3235e47950aaf,NO
4ae91646f5a4f2fb2e9037945031a9ca,YES
575350d7a24b11eef47f7fbcb7b7cef3,NO
79f2ed5b645c330578924839ca07c26b,NO
9c0778f889dccf2439eee15bebb8167a,NO
35452f09923815b5155b889cde7ccfd9,YES
b365d48c5f3de6ce4093d3dbb40fdba8,NO
d430de3220194cb89987ef6200fead5b,YES
a20a61ca44d630e3819e9f6044edd179,NO
8b4b64aa008c3a78d95a94c1dc9567f5,YES
8d02ec023ecc2034bca6f149981a4035,YES
25ae59e6eb7fc0cd63c68c9652a8d3c5,NO
d725ead60c8877389129bbde2eafdabe,NO
dee4530997e472dbc0f196a6be4aff1c,YES
245bbba4e2c884aef316f8562bba13d6,YES
454dc78ff069f8d869f5fc11fd1050cf,NO
33009cd50941d7f00bd55856611072f4,YES
f89e4f9343e692778d53aaa429d08b0b,YES
03f3d3e4fc72d13715bb6d029955a316,NO
b11368ca9f1122d50cc50ef22597aeda,NO
9f0bbd2676142e10a5d8ce1ff13391f0,YES
28e28f29b95ed701afc4f448dc34b14b,NO
7c89417df1a8e2573e0d7c41b10ab08a,YES
13c48dbbcdded4e45ae43b23c46a4c98,NO
a8e2ba944bcafc4a8245f735f3a64b8f,NO
5434c4450ca570ac8e0c2ae7c3821be2,YES
0ef4a5acd77440ffd3538a1ad086d0d5,YES
c772a7bd8054003cdaebfbdbca164caf,YES
8b24cb1fc537473051fb10620670a5c1,NO
7f7cbdba66c9087a7e33bdf2a48aea24,YES
a69be333724eb680d5b5f4c564d1e5c3,NO
f0227060d8e139e496eb77515de8941f,YES
0f8d89b009e90a735028f649f9bf5008,NO
a6cbff5b4f24b7bad3d2160ff9c91ce6,YES
e66884bba471985281c2c8ad27ab633c,NO
1ba49735a1f0631dca65b9e8137dd77a,NO
f8a0081350e7526a5747cd4f81b87557,NO
7e7d153b2bc6e4f76a18cb824c17c0da,YES
b78f775668fe6cefe34638fe801adddc,NO
ef499d82a6cf338cc48be7c4d3273d11,NO
cd073df74fbb1e5293b5de152f4a30d0,YES
fa506de3061ae47803c55160729bda0c,NO
8b48f3eaf3dacef8271624cfcbe73688,NO
a101cce8add56f79439f7f9c70267467,YES
0c1ad4722b58042a4b672c337f62ff53,NO
42f58028950e1151b1a7ee2e179b0e5d,NO
72521213b007f727670279c5ffed08d5,YES
5e0aca07847b057952aa5620ab86be87,NO
8affb5f152309a53fc05c3bb462dffff,NO
b5d00fdbe92bb7037b7ec19da566794f,NO
9a777df863696d9d07faf7237f884c64,YES
7b01a773c372893d624d32981b891e13,YES
6125cdfcef0c6341cbbd8f8f4c0dc0a6,YES
14f5ada05093e97588165c1af7b4837b,NO
f02693764534025442636c345c770550,NO
4faac6af0939aeec93579588d909907d,YES
7127f8954dfd6c06648a519713fee0c8,YES
e7d590b8810f31c5b43171344fe2802e,NO
14f86670599610883a29bd2b3238abfc,NO
0df4484afe0d8133ffbb44571139d8f2,NO
abeaeb12086d554eb6739c923af24199,YES
95cc9e4773cd2a74ad736fb7727bad63,YES
d3e67f4ee417ef8eef522775e773e6f4,YES
1f8a4473a0e0e3d9dc38c71b4746d407,NO
c70008bfcd87fed5301e84177d97bdbd,NO
61da60f34f46bff0899fd8454047ed4f,YES
5b9a6904da55b411df8bd1a71c26ecfd,YES
fdb156cb1a5b2ac0e6669d82990f6c89,NO
da0942f51beb291ff5bc430def2e5995,NO
8bdfb1d14c9deb8414e88aae144ce1c7,NO
ad4a3b4e9b52cea418797e6a7bfaf3bf,NO
5a019ead10d974eb440cbccac1f032d4,YES
c6d4646bed06605946c88ec7c5720004,YES
e8889d52119f2a7b3c74a6c24aa296a3,YES
fd55fb2b8e7e08667ef5a6cb75a9f376,YES
cd75a633987d98f818e4024101f32ff0,YES
25f497743833166d30495f6ae41a7fa9,YES
31b387189b70ebc1e8f5ca3829a39d85,NO
d245c177710333ab6603d251eea27cd5,NO
9e9e9cd770ee9c0330ec13e26d67c2b2,NO
8ba4ede864fff818ddbf39786003f268,YES
c45e57cec079fd053fbf9ef49b3c3f8f,YES
425b14eb62c2ff883f1c8dfcb1c7fa2c,NO
5f1906b39f0f3e9cf281395287fb73de,NO
c18df8554c9e480417344f689282569f,NO
321a19a78b61aae2ebc622d197742868,YES
c65a2b9192fd0657ee5cc14db981c273,YES
8d35e0c66d1897c835e4c3f126f9fab4,YES
2378a47d7e7e93ed08de02d04b33a807,YES
ed7adcc902971aaf107ae663d8830509,NO
504bb2cabb04a8c325ee8aedc45cd10e,NO
2cedb43e615b7e5a97b3944a5802e21f,NO
a52ad648753b5dbe210b1a391210b0d4,NO
19642f91bd927ccb969d7d3e10f7a791,YES
1ca1a4dbf04e1c13fb43bac2247341d8,YES
96df6c16979eebb012dfdd7757332e77,NO
3977b65d0779723c789225c0f9657e50,YES
2672d366f0eb68bed1ea024a5ad55a1f,NO
d0075112a8de5750c0edd415610c5c7b,YES
8d96cf520047329ccfdcbe14c2fd72f0,NO
e527474396e197c8df7674d4953ba173,YES
3eb637e9e15a398dc8964320e3f456f0,YES
d395ce0d9d51d01dc90b4c16ccc7211f,YES
20be538e4b152b637b2c9dd1a8065785,YES
f489e506c0446d137c6bf52f576cea49,YES
cb8fa7b09407110679934d2e0ee5f937,YES
08269362d23a110497e1c15d3269a699,NO
f266a41fd6f45089f4aed7f0ae2e4c3c,NO
39779cf610312702649cf7286f102960,NO
ca6e40eea6398c77a4c8f32fdfb45cc4,YES
1360b66e44b8201acd2b234da1886e70,YES
c1722a43249d9a0342e55f8680cd3e18,NO
0c33b0f2a5b9a74d6a4301f44fa157ba,YES
f56c5c9e3f8a3fab126248cba45dca5f,YES
fc8644a140bbb5073065bb6245464092,YES
12b4ae630cc03f5d5bf42edfce512d16,YES
c7e0c706dfdd1b085ad7f9c797d77a18,YES
fdd286e9d324c06bc09219d8041d37b5,YES
beeb148f6d79a47d2576ced80b1001a7,NO
7d61b61a8908a3c384138e6bbd89295b,NO
e7d927d85306bf597bffd837e0f8e5e8,NO
1d8c6c06380df3c4a51fd97c25de7dd1,YES
821f5b5ca6cd8dce778c3ecf5ac35694,YES
a52fc90c33e969b1d8b14bb41ad5f694,YES
cd6f12ec2a2f07e39978bbd9f98ed23b,YES
dcdfd7165ad68d8b51f22d97a1f3edb1,NO
5ae2cfe0be4d697df7b1110ee0171c6b,YES
e1debc6d4745eeee23acff28bb1ba946,YES
a9e3a123c38a376f2265b41e67e1fb7d,NO
40d005a4b38a1c1fc983fce7db6f7469,YES
acc71d008b0c78a187008b39592380b5,YES
9433230e34a813502e7ed1555335eeaa,NO
e8b33978c541831c92b963af909af8af,YES
a7f229d02bc72c861cacfff23e41d4fa,YES
10c53ed163e71305a9e2d9a73aa83e27,NO
dd5fd9ff37231d68f0a39c9ded54fcd6,NO
93504c7b03119cdd8b05f72f3e415c66,NO
55caa20086373107c18910ef0f8aa49e,NO
5117b35cac27533d21c872ae0ac6f5c3,YES
cdace384e81c73acd4c3895467d7e6ca,NO
62c1bb362280cd0efa4883a199966dc4,NO
8943485516d2bfe18396588c080e5784,NO
de7eafaaf5aecade9b59ed84774a8288,NO
5cf15048b8ff9fbfccffc3e067edf1a5,YES
c3f06f947d51553cd075f264f1370c8b,NO
4e5f4adce7cbacf7203f187c11d85cd3,NO
2fe0a57aeac5da69269b3627b61e1f60,YES
772b236cc9b5e119f53503eed3791d13,NO
535c8fcd135def7cfbe32892a0434f66,YES
6252934f145792566df3633eedb33068,YES
a5338e0292ad16403bff1feab7bc0889,YES
84e860c619ccdc6731522502d78b9493,NO
98e36898f1556f64bd50a2b899e29642,NO
af7411377c34f3e0ad94f07d6f6b1d33,NO
f986429a855b1600a5e8e3c66d060cfe,NO
491dcb48efb4216ff648c9af03f46d54,NO
c5c93b1002b94382d405ce410d20c2f9,YES
a59853dcc02dbfa94a95febe9b8d2943,YES
d6c918b871542c4c93d66f527880e854,NO
4ad65452605c3c159a239d48a8a932e5,YES
1a7c11cb252f229e01957819a71181eb,NO
3528b3acd7aa5590deb11dea4ff85f70,NO
da53cd1d475434f92a6b03c954eff0d5,NO
9e8a56ac200021be7d67adb25a9252ab,NO
c781f45a244ccd1a0622ff244c16aedf,NO
f76ead05e081acb36b5590d6255a87f9,YES
b25f418d6463f54847d112c19debe199,NO
e34d5d87cad80e6171c27677c7277da0,NO
ede49d666ade729e11f748f0b3b1dbde,NO
61eebd9eb529046515264d718a557ff0,YES
5fe2ff77082dbd477103b72c023b01f7,YES
204cf878016bac2eb4d7df13bde94f90,YES
70c802ac456865089bf1feca4410c489,YES
3216436f0cc3ad95efb0f8070fe9d4f7,YES
3765ef961c9f90904938e312c22d71f0,YES
dfbb474ea241696e8076da60d579dfe7,NO
02270f83ab2fad4c26e85a21dfad1c1b,NO
c5887a27655d4b33caaf687a78b3f0f1,YES
72e087c101696b3a7c0d0e0cae768620,YES
bed5439379073b48558224f8c0bae1b2,YES
aacb0b8cceee7f151e9ca80a6d8e1535,YES
7d195dc403a6f752baf9975115d21806,YES
40ac62c51e9481bc64d25d6310c8e3b3,YES
3bee1e0590a4fc88706bb03b9ae0e076,NO
1ad8f736fedfa61ce52f3884022ea0c8,NO
a9710960ec8301f8299bce07b42cc6f4,YES
f858447b8000b9154fe1ff3c4122e4e2,NO
c568f5d1b556acc99bd6a08493b72991,NO
5975a91562cae8ecdc8316d625673921,YES
ac93d0d7fcbf53fd98b0e3410de4fa7c,NO
a540f7d3a9cf69a76712d89b05324eb9,YES
175ed5604f052ce5cd9db3f91ba7ca64,NO
55a7f696aea7b28041303dd9095d65e0,NO
6898fa06862277030edca134f03c978f,YES
eb857c22025fd6a301300bf30d4ff935,NO
36088c6859cc245ac8137e048c401036,NO
14e57e924fad31ce463f5129edd3f38a,YES
862da5f5e858beb4d69f253c90f33d03,NO
fbe3fb2ba77c76869e64c0a75439ae4b,YES
34521745919111e1e91af88b9bb9dfe8,NO
516047bc725ae7bf25ef6ac5a2b70b3e,YES
e15b0d84047724678c3b1daa5c6c43f2,NO
4e7b7f5db906ff053f0b3d0fa11b6398,NO
b60fe13f5a0dc972c238997491a6010d,NO
88ae2ed5459517c270d36a7af61e3058,NO
0516514a87ef7d90a8354e7738efdfab,YES
c541dabb67417d95ccfc599472770243,NO
d5f1e1ea36cd513e691c5e02ec4898bb,NO
2cc8439e54d251490efca5e92738287d,NO
e8453ac7ec7f97c2f7d301e6ae390618,YES
31677cc78d3405759cedf201dbc12d1c,NO
06e5eaa778fa641418c36da32b7f08ce,YES
68b6e8492403c322fbf13065d3e277b5,YES
ed5b4d1d4cba186eb65403d79819f050,YES
3085230981bcfb96801251448f143279,NO
d740d234a58f74ac8529c9136ef994e8,YES
23533d09e594a695c1c9cd3de135a5ee,NO
fade52d4f6515610f6e6a63ed6edb2af,NO
a8f37d6b5c53099d2a354993c294cf55,YES
7709bf09911c55f7a787976dd4bcabb1,NO
2f6f4041970d07bcfa88f4ea522ab807,NO
6b018e5c8bfe4f3eafb43246c557dfdb,NO
6aab477f6bd1e918d6507658513ea212,YES
07392b3aad64022d07403c8feef799ee,YES
72179d8d09c400a596a9688069f49e13,NO
d00da3ad7884cf5f958bdcb82c004734,YES
1b8e7c19fd5797621bcff11ecc6f7849,YES
5cba6f3ca83fe232a526dd05a5af094d,NO
d489d89f686f893e150b62abf4a40f2d,NO
8f68e8f57efc7fb0324565723e6a7147,NO
f9cfe63c68bb1e02bca234a1cdd02a58,NO
c3ec74e15b64de5be036b03255978bfd,NO
098521132a43aafee1b45c06e84a4df1,YES
49aef63dbd7dfba7dd05461a54c7e035,YES
f1e6e88050a60ca91c6210bef28e0ac4,NO
c0c34f06fcb1694deddc79a665ccee99,NO
b1f95f4a16414314d0eae3982e6287be,NO
80dbf6dea469751d0478a7155df8a9f1,YES
3ff8ee306dd337080b00fd9dd58070ae,NO
a21744aa429271bbd301590378bd05c6,NO
dd0cca3e68346c0b25075d0d6f978a12,NO
c7b3f3d38777ef861802e668a5d7c5d5,YES
eb352cae7b50372f1a04990bd718fb44,YES
f2215eb4765847ef12230cd5e75b6c1f,NO
4bbfbdf643c72e0d3f74c745d5e5719c,NO
de8d6789c27a03d087a0e60bbf981ffe,NO
6995027b3637b62089ca47b55e07a69d,NO
94e0a59f74ac2a2f98932b70275d2263,YES
5478adfeee2d4c77a3873e723ea576a0,NO
c2dc3fbc2d94df95763d28ccca87ced6,NO
8db56fc45f5f79d590d8e7b74c8d744e,NO
533f14be97b30977f73d942fecff2052,YES
552661e8da81c227c3769987ef5f1f16,YES
4d46f940904861a1b2739fe5dfa4206a,YES
61a88c6df21cf101d21d54cd720aa9f3,YES
e1da9c4f9b21499a556d853dbcc85ca3,NO
71cbf0cc533613bcf9dbb8024f3e7e5b,YES
b5109393e04a4ae70f25209a068b5615,NO
008ab69362a35a8afa56f83ec8b1ab7b,YES
4ff2d5a111e39c77a8f677d187db2f90,YES
6e2e4ceea1ee8e1d1b3c39b64aff6482,YES
7a509899ce8006da875711db3ef3e2d0,NO
33ad24d9b86b3f29409578b8ba746290,YES
15ba60efca265077c88002953b599876,NO
ebdef8e91bcf30b36b1cf300aa68063d,YES
81c4fb7b2d97b74a3eb466899a209dd4,NO
0a7c3f4c457193ca6b58ab6d6e00fa3a,NO
4e3d04e09350a24aa9b25bff5ab26b46,YES
dab2d09dc7a4f8f7b34497bf0d1783fb,YES
252f3dd90258bd84e41c911f2ba34285,NO
4b0c49b83c61bcbac52604efe9766859,NO
61a86263fa240231f10ddcf65a796820,NO
06cbfce3fabc71b293a857943409bbb8,YES
e708fbada0acc823628fd3be7b8f7b42,NO
f0942cf481d3bddc8a1b1994d6aaf452,YES
6e32916bb7a3cddd63bf7f4044aab406,YES
29a77b3b694eedd3421e432f531e4267,NO
4641c318080165c9569b660c8ad2c5af,NO
b68ae82b521e556b74da137a05b83c65,NO
50d02851969c0d8ff50326b428b488f3,YES
382d69f21de7ec4f32904a7344f52265,YES
0648dce5a1d2737fc10f4fb12e55abd3,NO
9f0e26c285f7b59f7d7c56aa9f22ad52,YES
4e2716f6297f89887af6f9158ed5f01e,NO
c4b922f11cb4ac7b1c5160dbb31ba893,YES
225eb39e859d5349a83f65f61f01c607,NO
27a3b9c5c82fb792eabab98b2c8bd17d,NO
5e241008c2588909fdae3f6b7f52cdc1,YES
1f0bc24694f68b9b577d7ab7cbdf4cbd,YES
bb319f7ebdfdb2b1dc16fd80da6d8bca,NO
d9d0120360b4c4a211a124cd564aecd6,NO
2653ee98321ebfe40cf5ce9559b9fc9f,NO
29bf33ad266a138b0e0c16180f4765ce,YES
68b31456c7de30eec05c89b4248cc2a7,NO
73dbcdb24074727f2cf3761dae35b036,YES
944f1ea91a4febd751e4aadda91afd21,NO
00c1637082557dbf672ae51cfd8fe526,YES
b900dde74315ec6147ad88c7d1e52440,YES
27abe293f7c40140a4497e964c22c535,NO
9a9a71b1dc604bcada0e07445c660293,YES
b61ea9141454db9ff54cdb106afc22d2,YES
798a82c6a222579a6bc03e5379bde68f,YES
8dd1d19f91e7496e62366e88310210ea,NO
8831b714dd6ac779687c6d635c0f02ca,YES
3d8d388fda8a7594d37df7c38ddca8b9,YES
3efe229ca5edc6b357b0f6ebbbad0b4c,YES
00b8c516d57de2d41e467147945c9194,YES
d1746581df03486d785aaa9389e8eeae,NO
ae21a986eddd65890d25722ef29aa217,NO
833b4ca873707609df92ee71e225b3d2,YES
4019bb4d94a1bc5665cb9dd41b89ecfc,YES
9cf1eac76637348d46198ad6d284f92d,YES
47a97549a88821cf92fc8c30d36fde16,YES
e000cadda90d14807124e8005869c43e,YES
57ff06a4985d0177f737d04a77e8a0d7,YES
fb814927f503be44cfa5848547c2183e,YES
383bc01d1ad614c4e2d99ad0848cb4f4,NO
0b96fd312dfa45a01ca9a901080f22f4,YES
9bfbef2f8d002420180cf5a05bf0b1a7,YES
5c3f7bcadd925717171764893b1b9749,NO
002f3c17a8b5bfdd6e950ce966266845,YES
bd0bd7515c10e1695721ad962a28894b,YES
a39a6f35c77b2e49382499613a571de1,YES
443c91046415492c53414a20941ca23b,YES
13f9ce9d9557948b25ba8c4623364646,NO
13ef4320ac2e2c4717e024a09b167836,YES
7e3eb2f65f47fafcc8d9ea5850ae9b53,YES
8862fac2af4e49629a323bb16c3cffbc,NO
bb81e3886f5ce57eee8b66604710f095,NO
72b35c7149e59819abd8fcff90f9508b,NO
ffa75975d8866ad24867ce8152ab387c,NO
214d57ab5bef25bfecbe7ba5c93db9bc,YES
b233c554c2d4fd7353ecae5f5abe52b4,YES
e0ebfb728b5caa811e5c43f292c73cad,NO
01645c3e7580fcf08ec847846a13fa38,YES
efdba0444cdfb047d3a7c2468334535b,NO
9f585c8c0f7437c4510781bc113f0407,NO
4ea3b4ff8aeb8b715ac8bec827b039b1,YES
abf9370b114dacf5d723f9e7db2173b8,YES
a36de4633b301ff529eaac35d9f9d029,YES
2a84884ef31a6c52f82074bf40703b59,NO
039d5e03fafbe0208614a54342a55e3e,YES
e5ca24f4de9a261d567b7db8eeb3a3a9,NO
7155d7f943a1b51a8af76205d4495ed6,NO
31f3a0c31b61b5a9947d060ae0b36f0e,NO
82f11e22cfd2412a1b7669c0f902b98b,YES
e620ff7f2ffff8131084ecb51144c55b,YES
a4bf99301518638b85f1888757c21cd9,YES
a175ed6f1ae06710e753244bdeb82b66,NO
922324e48a0a6a4c3bba96550ece766c,NO
b09b6696662a1834c77e9f806ab5d159,YES
204ab7ac8180083566f83b953ab8f2db,YES
49225f7e3663bb1b22e64fe3787846c5,YES
f39f88a8fb928f53479847237e126bb9,YES
c5af1d4e826c9f40d66c832832fbd67c,YES
3a4f6d0090eee4181ef129e2324f741c,NO
b10d750f477e2d12b21edb3a82e75db4,NO
9e035d2084e7f578fb9d4737f6e07524,NO
2983a8f5a17b3c9a5cad4ba16023a3bc,YES
174f50b92236aa3c25f3217b274e6e52,NO
04546a9b0a773ce1efa5d41802f924ac,NO
7d7aac0c715b5b5ee4fb58e9aafcd36e,YES
7cb1f56cc480f0e5e8bd6ba028aa5130,NO
926d1a91d6f139722eee015c87c14303,NO
a6b3d8ae6002ca18bb1ff8a81f9d7e4b,YES
6d57d9671b684278463628ae3b2fc414,YES
8e58bf5ad6d45f4a8c20ab6b5dcba1de,NO
5e96f9d26cd3466d34de5666b8d6354d,NO
a475e228d50bc5467c92785de8a8cdc0,YES
34ee3976c6872afa517ace98776c3919,YES
11bf26740cfc6dbb853e7ba559660221,YES
9d7eb7ea0afa8616e67d2e461f58ea75,YES
f0a84a56f961999983ff67c7f3594e18,NO
7d74b2155c06a13c6cb8771127f3020c,NO
66c38a3322353af0987a38c240c7ce43,NO
ef7dec4d7f83a5682d8b5788564cd65f,YES
443e62e02c2b7167753515b9ba2c204b,YES
74e83124238882ab076df470bda9b2e8,YES
19727c8f52df1536b3e38729519f28ab,NO
13db262b3978eed6cd40d37923c9235c,NO
c65f96e0ec06c698d71d479584e51b7d,NO
02f68274b31c7bc2e857d54529038720,NO
4e58048a3af4eaa4839562655eeaf5e3,YES
c0c089e65afff7f910661d1fefe6d89c,NO
d7cece285dd4d15245d7c1a210f64000,NO
69bcb9d8549be46ae675e91529abb7f9,NO
974ccf3f7cbb445ffc5dad4601f2bfb4,NO
0ba5a3bfeac402d1edc8203d53e284aa,YES
236567083787a951dc805e7259b74e02,YES
99befc50cab3fee2814b7a13bf4b2dcd,NO
c000132e5a5d0430971024570bae8dc9,YES
fbde7bbba4a3ef51680e5512c7b6059a,NO
7fa5cf13ee5f9a4b41ae0a41def679dd,NO
6587abcbb080cc61fdcc814de58c926c,YES
a38160ca07478f8271d41b20f9fd7a3c,YES
9c68dc021e3eafd8e45c1f42cc209b94,YES
f511fdccbf87893527209ec962cc28fe,YES
d5d8e2d72b103c4afa1fcc64264ce9f2,YES
2b8f3043f13fc0d5cd4a95b7181b859a,YES
53bb7546e37fc1a52f30bc55fcce3c08,NO
109d740ab245920affb37b31b15f437d,YES
23e39466264acfbd9a0e4e0504fcaedb,NO
e15168367b79229ab149d199de5e3569,NO
bfb19f99b75ce429ee273cbd604108c5,NO
5df36211ab7218e7501fdc323a4d9226,NO
6549f06caa40ec125e9d0ae8a82bc249,YES
c3f88c6a1e19f2c37b5a9c5c6731cd7b,NO
29c27864e76bf52964d57e7a154d5190,NO
3b713eecff787626e746582aefe49f02,YES
17686ef765509fddb68bfa9df8b8a0a1,NO
4aabf7a4d91916f188aa3fecb4da9cdc,YES
85c2bbc47303d6a02e7e9e68b9dad639,NO
8bbed7f05f33e744e80fb63fa2b3d06f,YES
45e53d02f01358d91762ef162d4b6831,YES
d3a62386f60019a2f1b2fefd651e3be2,YES
b94edbde2b218f4dc981d69f2abfe4fd,NO
68533b4a7f57dc964da3feda1e901b0d,NO
ee784cd90b7c79a8591b085cf8b832f2,YES
ab4e2a7522e8291ac71362919c9fa71b,NO
47e93afb190c7448acc16c7c369bd452,NO
25bde3ac740e9f701b517f23eb8fcbab,YES
6f9c22ee86fdeb30012c63143246adcb,NO
d160d6dd4df75bb3a2422d987aa86fec,NO
cb28f555e99ecbafecdf011e906c65f2,NO
1cb2845acd84a8e4a9791e1d61edd048,NO
7810c3276929e305643846515bab6f11,NO
e87497e06f68feb46157884fafd1a8e2,YES
6f49771a7b2e74acb095c095781ab500,NO
1ec704021b2a29c6ddb4c322fa276a46,NO
a29cf8083114b402efa37a59f47a4e5c,YES
72e74b5fba21614cda40f745bf21de3f,YES
7394c9a48fe9616a4f391f6bc0bc3d18,NO
f275087d374e361f261269f13af5edf8,YES
3d48df65da5b357274d1f7be12a0e0bd,YES
ac90113e11ef5daf596fd4bb212dff0d,NO
58136db90b790fb81e7894e401be2501,NO
e478a769f712e0af58ac0da4e476fba7,NO
420d44d0b42d9aeec951de30d8c370f5,NO
9e5a0505a9bdc0ee6c5814c9117672f6,NO
41e92e9c204984bb92fc08b7145ec808,YES
1f28229b92338e53e24b9c7eb74e2fec,YES
9a49fde05951e5a704990ad0b876c62c,NO
2328d3745a8bcafe781f1646a54d6aac,YES
198e1e2888c2bab4c52a5d1128c4556d,YES
5d214a6bbdd202da761068aac1a18210,YES
2a39a6808a75575147f73f9a3886f743,NO
1e9be1122321e6199f96535a4b049375,NO
f2024dec6ab041cf820ee09006471690,NO
603f48b606021d22cd90a8df9415eb7b,YES
effa943e5eacad92aa041d1739fb68b1,NO
18cc7f7cbb660988a59726dd86eb2e5c,YES
3e66d0a5d70b28a2ee9c2ce201501686,NO
60348bb300c6cbbc90a283ba5d155bfc,NO
a8be52bef753f249b570af042f0578e4,NO
f2a6ca9cda2cd99924d2301d80008141,NO
97081b0a154ed7afb4852d0de22114b8,NO
68f363d580ba92f47faccaeee67e00bc,YES
1f572666a319f6ad68f3b30994899b61,YES
853662a825c224dcdebe75cf031cf5a2,NO
86b839f7ca74a5a885675f0177239945,NO
0551d2cf606f0a36711d20b608ff773b,YES
61e18bd61945f6d976b96d3dcd8b4769,YES
1fc0797ccd66a525ed16f8e67f6ac5ea,YES
0aae3cbb56d16a954a5f010656da7386,NO
28a8835217484384b22f0a817abb0292,YES
d28daf3911e3d67598f94d1515ff9593,NO
59ece2e9148153d0923110c3c3866e99,NO
8843c63cb3b31ffef3811a9b75331f0b,YES
7bf7527788f0f6ba4d983b3b42768276,YES
53459191340625e9cd62fc3f8de7ab11,YES
f033bf2dfd5cd9f0ee2224558ae1f2e1,NO
ba8f90dcf17d7df436f90bbb1fb9d6b1,YES
309862f57014aac5067effbbe764e7fb,YES
f3f0eb592d4a682a2ca104d12f4c9a43,NO
f0553da9d1ed75fbd590669b9eb54a1d,NO
24bee21bf80846514e023cc43cfde2ad,YES
8cc4208185eea08d5a09a55c11d39261,NO
68ef37b4431c1ef04cd8c8790538ad18,NO
d002564acb47592bac02d4d2231127f7,YES
6f49ef923bf22ba9204ac4762d45a80e,YES
dd20a2e740b13eb694075356c0eff316,YES
a2491dcd44cc5645ba1d575d62f49cc9,YES
7d3ddbe934dbcdc8c6da55c924c0ffe4,YES
a8469142da3608fda9253872957bbbc7,NO
e99d4271154fe1f88b91408239dc1544,YES
a706c0744a5c1d0398c1277b303a5c6a,YES
fc0b400c0e9fa84b2bb0aacf687e0ca9,NO
27ddbbce23e70a143ae84a18fd954747,YES
78fd8b5db154f184630cc9223b034216,YES
d8ead47b159be16d9c72f289e9e221ec,NO
b30b078adb68bccb5255784bd2c48649,NO
c63c14c0206852cb06d5469e69a341a3,NO
9925ca155626b4a79f0681c4672bb5ba,NO
5915a0180fc48f448c1c20db85281935,YES
7349a4c2a9a47ea0b643a3a5acac5458,NO
5063a93c25b0b3d3f3644c0244e03291,YES
dba0f17fab2061c207e9eae06eb0a9c8,NO
c0af1eabed0f8c94e16116fcf209ad22,YES
af364919873f1069165cf9b888f529ad,NO
a4e97c426987426e8234155a04f9fae1,NO
99775684fb96fee695a907fa00be0fed,YES
a58b21d6c08ee848abcdf1b566bc275b,YES
f45d37ed5558473a9574f6b01a5b1d1d,NO
ee3367e4f380b349d33bd5d6a8fda7a6,YES
f7ad0b468e2bce5146567964d9cc11c5,YES
d768f237910af590872b2a0413271292,NO
106b49f89c50ef5881b544ff155fb3b9,NO
c32ba872adfadeee418c0fefa5ab153d,YES
65e7f666d224b05e61fe81ed861bc32e,YES
a9b0f8260d5a907a4f93fe31134c0cff,NO
5cc8e7e9c1555128f376ddac46c15eb4,NO
65859523f25fe4c6b5982503f9c71bfc,YES
4acb03273a974f4b173d2fa93ee6dc63,NO
8ec0263d2c390ef77f47bb51a9e3b81c,YES
4c40726962c1b0f57fc030b5ce1e42c2,NO
8552c841bbd967c7199a8ee9b8ae65b3,YES
b6575797309c815a9231fd9a51073725,YES
9ad24b768679f0a7f542e416e811da31,NO
a9bd4615275cca02e89b226ae569ad2c,YES
3fcf7ab39d2c930afef39618b70a6df4,NO
b3afc4095a0affda0094d2a6b19e2ad4,YES
9fc3514e9e8453523a05b54a2fef25f1,YES
7183be95a6a9c111582c608bd5a4d86a,YES
8bca0d8be67904e469cdb09d11989370,YES
6a1297a6c0f5c254f635603afaf0199e,NO
5f1b12c1f377a376327eb012e31cbb7a,NO
bb5ff903619e09110f7968c04015dfec,YES
0c10bf703a2591bc50b468996a57b6eb,YES
5a87d922a09bc112c18707c7de40ab7d,YES
dbc5744deb288f9e637d23af042ad1ac,YES
3ec9517c8f294b3b4614592772d5135e,YES
f3f0001e314c167385f258053b38e83f,YES
808143311f00eda3de8aebb533e25951,YES
73e82df9c5de73821833f91c48ac8c6b,NO
3b1c44be60cda6d68c74337db4342919,YES
d9314585f9e806eb0306bb0ada501881,NO
d45ce6ec919d4aa8ac5690a7ab477f41,NO
b844f88c30b2201ec8357c2ae69f7e09,YES
fea145d79f62a003715127e195ad9217,NO
65d73a9eb548a8d79667ee408e93ed14,NO
18c2ea0af1b13a04119c08359660be48,YES
4942e3661f96c309e67a7f1f9627cead,NO
f9ed5d4ae27caec8d0eb298fd1274849,NO
def069ae712abc9507be3dbb7e4dbee4,NO
c3dfa13041b23c44265c7b9b2066aedd,NO
920b1ec7c11623a61ec81ac3a48358ab,NO
e414391cd3dd58595243a204c0b40fc3,YES
0d1bab2063e09f16a753cf6eefa9cc3d,NO
8595414c9c2a70add2e032a7d8d09eda,YES
7a8fbec6bcec528315cddf1c1e7a7dda,YES
194f4f593db23a807d2b452a9058ff65,YES
452dd0717f5d4e1d48f766eb1cf31dc8,NO
88a5c5ea1985ae3917ee857a2250f1ed,NO
788d9dfb2f13749f68e1bfe897f81089,YES
a0cca019ba96055923eb0fc834ec533c,YES
51064d783200006b48b56bb911ba5817,YES
